time,2022-11-08 Beg13_MBS_TGr.D,2022-11-08 Beg14_MBS_TGr_4.3.D,2022-11-08 Beg25_SBF_TGr.D,2022-11-08 Beg26_SBF_TGr.D,2022-11-08 Beg27_SBF_TGr_4.3.D,2022-11-08 Beg37_SB_TGr.D,2022-11-08 Beg38_SB_TGr.D,2022-11-08 Beg39_SB_TGr_4.3.D,2022-11-08 Beg61_BfrM_TGr.D,2022-11-11 Beg43_BS_TGr_4.5.D,2022-11-11 Beg44_BS_TGr_4.3.D,2022-11-11 Beg66_BfrM_TGr_4.5.D,2022-11-16 Beg34_SBF_TGr_4.4.D,2022-11-30 Beg36_BfrM_Tgr_5.D,2022-11-30 Beg43_SB_TGr_5.D,2022-12-13 Beg62_BfrM_TGr_4.5.D,2022-12-13 Beg63_BfrM_TGr_4.5.D,2022-12-14 Beg15_MBS_TGr_4.5.D,2022-12-14 Beg16_MBS_TGr_4.5.D,2022-12-14 Beg27_SBF_TGr_4.5.D,2022-12-14 Beg28_SBF_TGr_4.5.D,2022-12-14 Beg39_SB_TGr_4.5.D,2022-12-14 Beg40_SB_TGr_4.5.D,2022-12-14 Beg54_S_TGr_4.5.D,2022-12-14 Beg64_BfrM_TGr_4.5.D,2022-12-14 Beg65_BfrM_TGr_4.5.D,2022-12-15 Beg17_MBS_TGr_4.5.D,2022-12-15 Beg29_SBF_TGr_4.5.D,2022-12-15 Beg41_SB_TGr_4.5.D,2022-12-15 Beg4_SM_TGr_9.D,2022-12-15 Beg55_S_TGr_9.D,2022-12-15 Beg5_SM_TGr_9.D,2022-12-15 Beg66_BfrM_TGr_4.5.D
2.56,248071.5,235406.125,242095.125,214548.625,270709.875,356942.75,264773.875,253851.75,309699.875,213745.2857142857,273659.28571428574,228321.0,261254.7142857143,71563.71428571429,70768.28571428571,43427.28571428572,44868.857142857145,44348.42857142857,44909.142857142855,57637.0,51960.71428571428,55241.57142857143,59858.71428571428,60902.42857142857,36940.857142857145,51596.28571428572,75986.71428571429,59592.28571428572,56503.0,56520.0,76690.57142857143,74287.14285714286,48339.28571428572
2.57,249522.7142857143,218670.0,222807.57142857142,203066.2857142857,220173.42857142858,287004.5714285714,222031.0,273239.4285714286,250631.57142857142,204513.5,253889.75,205666.125,222878.5,60643.875,62770.375,36392.5,40465.625,36601.75,39820.5,50426.0,43540.375,48875.125,50654.75,53635.0,33639.875,45653.375,51777.125,50141.625,50330.25,47157.875,64840.625,62073.125,42652.25
2.58,217826.75,211814.0,202837.375,188832.25,184899.0,240188.0,194707.5,236781.5,218157.625,189090.7142857143,235953.57142857142,194761.42857142858,180845.7142857143,52529.142857142855,57031.857142857145,33954.71428571428,35659.28571428572,34482.28571428572,35713.857142857145,43213.42857142857,39828.42857142857,43434.42857142857,45199.71428571428,47234.857142857145,31611.428571428572,39252.28571428572,40938.42857142857,45357.857142857145,42984.71428571428,44317.28571428572,55659.71428571428,55236.57142857143,39497.71428571428
2.59,191304.0,198407.7142857143,186360.0,176537.85714285713,167838.625,213981.57142857142,180741.57142857142,211380.14285714287,198903.7142857143,175811.75,232751.125,181501.0,153740.75,52338.375,54369.875,31520.875,33211.125,31307.875,33053.875,42343.0,34880.0,39208.25,40132.625,44744.5,31796.75,38617.25,35000.0,42473.625,38173.625,39792.0,51360.5,48092.375,34663.625
2.6,177027.42857142858,189485.625,174551.25,162916.25,161285.14285714287,198167.875,170398.0,187837.125,190341.875,170523.85714285713,222862.7142857143,179588.57142857142,136508.75,49431.28571428572,50755.0,28055.5,31255.0,29216.14285714286,30790.5,39373.875,35615.5,37809.57142857143,37973.142857142855,41202.25,27992.5,34390.857142857145,32794.625,36265.42857142857,37748.42857142857,33843.125,45178.57142857143,41729.625,32547.14285714286
2.61,163498.5,183969.625,164047.0,156392.5,157435.5,187259.375,163477.0,174985.0,183458.75,165366.875,204110.625,169740.375,129315.28571428571,46350.0,48061.5,28387.428571428572,29583.75,29048.625,29538.85714285714,38317.57142857143,33620.42857142857,35620.25,32427.375,39644.857142857145,25915.571428571428,34591.5,30000.14285714286,34981.125,33173.25,33252.57142857143,41507.75,39436.57142857143,31880.75
2.62,157344.7142857143,176535.85714285713,158748.14285714287,147978.14285714287,156029.42857142858,176843.85714285713,154870.2857142857,169526.25,173451.57142857142,155728.5,209035.0,164602.375,125447.625,45727.75,45212.125,25231.5,29267.875,30849.25,29392.625,37563.75,32947.625,33898.125,32581.75,35283.75,26839.625,29681.125,28275.875,34712.0,33054.875,31295.5,38805.125,36596.5,29303.875
2.63,147736.5,172388.0,149262.625,143297.0,147659.375,167564.0,150134.375,162385.875,170305.0,158341.57142857142,207085.14285714287,167636.57142857142,118465.28571428571,51013.71428571428,45320.71428571428,26230.714285714286,28442.285714285714,29758.714285714286,29269.285714285714,38253.28571428572,30647.428571428572,34849.28571428572,31955.285714285714,36252.42857142857,24550.285714285714,32458.285714285714,27115.285714285714,31875.14285714286,33227.857142857145,29479.428571428572,38089.28571428572,35390.42857142857,30502.428571428572
2.64,148068.42857142858,169441.57142857142,145713.42857142858,140118.2857142857,150988.14285714287,161968.42857142858,148200.14285714287,162900.42857142858,179781.57142857142,157467.375,199419.25,166428.625,112020.375,49122.375,44342.875,27293.375,26694.0,27493.25,27360.375,34158.75,29226.125,33105.0,31205.0,34232.375,25369.75,29929.5,27495.625,34822.875,31382.25,29929.75,36520.5,34299.0,26813.5
2.65,142292.5,166917.5,146924.25,135577.625,154231.125,163089.875,144929.875,155708.5,178328.5,150435.14285714287,194820.57142857142,156494.2857142857,115555.0,43839.142857142855,44206.28571428572,23527.714285714286,25917.85714285714,26524.571428571428,28261.428571428572,33805.857142857145,29544.14285714286,32268.714285714286,28229.428571428572,33035.857142857145,23917.285714285714,27551.85714285714,28209.571428571428,31362.571428571428,28740.428571428572,29039.285714285714,33989.71428571428,33690.71428571428,27203.0
2.66,138107.5,165629.57142857142,139801.85714285713,132980.7142857143,145247.125,157938.42857142858,140754.7142857143,158887.7142857143,157464.7142857143,149750.625,198257.25,151675.75,120482.75,43542.375,45907.0,24107.75,26820.375,30799.75,27711.625,37813.5,32211.25,31674.25,30075.125,30770.5,24909.25,29261.0,25855.75,31934.625,30277.375,28571.5,32377.25,31988.375,28204.375
2.67,135893.42857142858,159086.875,142247.25,128238.375,142010.2857142857,147316.375,136230.125,150945.25,158808.5,156913.42857142858,208339.85714285713,161231.14285714287,110122.0,53760.42857142857,55785.42857142857,24287.0,28975.714285714286,33841.28571428572,29821.571428571428,40890.142857142855,33305.75,35603.42857142857,34960.857142857145,30217.875,28928.875,28680.571428571428,26373.0,32213.428571428572,33101.57142857143,27722.125,30727.571428571428,31881.875,27848.285714285714
2.68,133555.625,152583.875,137174.25,128753.25,147518.25,159777.25,145032.25,146000.42857142858,184367.25,163125.375,201304.75,172593.375,104248.42857142857,56529.25,55498.5,24670.714285714286,29457.125,32912.75,28647.875,36461.0,35068.142857142855,34155.375,34693.125,29308.0,30705.0,29612.125,30008.625,34552.75,31374.5,28394.14285714286,30718.0,30258.85714285714,27952.25
2.69,135910.14285714287,162063.57142857142,135335.0,128657.71428571429,178990.2857142857,168428.57142857142,145496.14285714287,153931.125,193878.42857142858,151622.0,186233.875,157336.25,130341.75,47752.375,44123.0,24409.125,29377.714285714286,36448.25,30269.0,34166.0,40964.625,32111.625,31431.5,28531.5,26893.5,28992.25,33906.375,33213.375,29203.0,25732.375,30265.375,28441.0,26320.75
2.7,133765.0,164086.25,133133.125,125841.875,191274.375,160344.75,138629.25,160886.375,174928.25,143572.42857142858,186965.7142857143,149454.85714285713,189635.2857142857,50161.42857142857,41955.71428571428,22106.428571428572,32511.0,38158.0,31780.571428571428,37946.71428571428,42164.857142857145,34574.57142857143,36420.28571428572,29007.285714285714,24690.14285714286,28002.285714285714,29186.85714285714,33439.71428571428,26965.0,25389.428571428572,29727.285714285714,28636.14285714286,34740.71428571428
2.71,129844.0,167169.42857142858,132727.2857142857,123629.28571428571,176140.42857142858,161525.57142857142,138189.14285714287,155385.2857142857,182347.7142857143,148717.625,196559.25,159052.75,190765.625,51164.375,44493.25,23862.5,33033.0,34936.25,32934.375,39557.5,37534.25,36414.75,36694.25,33364.875,24938.75,29516.125,33237.875,37872.0,33021.375,27103.5,28789.0,29626.375,59011.375
2.72,130564.0,163462.75,135989.5,131959.5,160506.625,173262.0,154662.5,150818.5,180472.5,155676.14285714287,199264.85714285713,164226.0,150564.57142857142,48818.71428571428,46165.28571428572,25836.0,32192.714285714286,42123.57142857143,31589.14285714286,37188.71428571428,35051.42857142857,37670.71428571428,34754.57142857143,35231.42857142857,24684.285714285714,32280.85714285714,94163.28571428571,36039.57142857143,40902.42857142857,29318.714285714286,32915.857142857145,32064.714285714286,63278.142857142855
2.73,142959.57142857142,159852.57142857142,139410.85714285713,142954.85714285713,155956.57142857142,169722.14285714287,152669.42857142858,162133.42857142858,177768.57142857142,163072.625,189936.625,162881.125,139698.625,47182.875,43895.375,24678.0,30386.75,156969.0,30034.625,54175.125,30350.875,47773.375,30449.0,32630.0,33886.25,34040.0,183485.125,34812.25,41933.875,30816.625,35414.875,33337.0,59243.125
2.74,144733.25,154084.375,137406.125,140942.0,149168.125,162845.5,146677.0,164402.5,166347.25,159507.0,183088.42857142858,158284.57142857142,126659.25,44070.28571428572,41863.142857142855,24324.0,28103.571428571428,127652.0,29434.714285714286,59243.142857142855,28144.625,48629.42857142857,29477.714285714286,31538.375,44445.125,40510.142857142855,115580.85714285714,33894.71428571428,40925.42857142857,28010.125,36548.42857142857,31736.75,53867.28571428572
2.75,144270.875,149879.0,135318.5,135550.75,142194.625,150359.25,147584.5,163774.42857142858,154249.625,152416.375,175023.75,155866.875,119948.42857142857,41409.25,40676.75,24621.428571428572,28802.75,88850.375,27266.125,57360.625,27625.428571428572,46837.625,28653.875,28208.85714285714,44449.857142857145,40055.125,86203.25,54698.75,38913.5,28991.714285714286,32617.625,30294.428571428572,52507.5
2.76,136686.0,152054.85714285713,136994.85714285713,131565.7142857143,139924.42857142858,143874.85714285713,137654.2857142857,154653.5,154633.2857142857,147687.75,178119.375,153375.625,108087.625,41787.375,39505.125,36032.25,31562.85714285714,72681.0,31328.125,54201.125,29841.0,45381.5,27675.25,29083.625,43100.625,38599.75,71275.875,65299.375,41565.875,28473.0,29575.0,28631.625,50607.75
2.77,130303.375,148414.75,134318.75,130048.125,134036.5,139553.75,135805.25,149726.75,148651.875,146089.2857142857,176715.57142857142,148798.85714285713,105346.85714285714,42806.142857142855,40634.71428571428,38470.71428571428,33829.5,64502.57142857143,32338.0,52878.857142857145,29691.285714285714,47442.71428571428,28405.285714285714,29436.85714285714,43464.142857142855,38269.142857142855,60714.28571428572,61152.0,42812.857142857145,29597.85714285714,30624.0,29573.14285714286,47012.42857142857
2.78,131891.2857142857,146860.85714285713,131688.57142857142,126106.57142857143,138107.0,139748.14285714287,130607.85714285714,143348.7142857143,147595.2857142857,145868.375,175286.625,148283.25,100678.375,46076.875,40978.75,40235.875,36274.0,59442.375,33052.125,52467.25,30894.375,46194.375,31537.625,29311.0,42667.125,40068.625,56600.125,58900.625,41076.75,30767.25,31485.75,30488.125,46486.75
2.79,128268.75,143041.375,130542.875,129415.375,137689.0,141548.375,132753.625,141744.5,154687.125,147891.2857142857,173613.0,144867.85714285713,97338.71428571429,44109.71428571428,43074.142857142855,38722.71428571428,36833.0,55718.0,34465.71428571428,51804.0,29674.14285714286,46807.57142857143,29127.85714285714,29764.85714285714,42376.142857142855,39726.42857142857,56587.28571428572,57893.71428571428,40114.28571428572,27689.571428571428,30990.714285714286,30279.714285714286,44933.857142857145
2.8,128965.0,142709.7142857143,128905.28571428571,128759.14285714286,140172.57142857142,144126.7142857143,136915.57142857142,144119.57142857142,153352.14285714287,141406.25,186380.25,151079.75,101665.0,77127.25,42997.125,39616.75,36390.625,52388.0,33564.75,50997.375,29754.625,43656.75,28300.75,26815.25,41093.25,40801.25,54252.875,54755.5,40016.625,26838.875,31102.5,29226.5,42350.625
2.81,127688.375,137107.0,124775.5,124555.0,141241.0,139309.0,136193.25,143032.125,160722.625,147436.85714285713,185029.7142857143,151977.42857142858,101051.42857142857,87182.57142857143,43232.57142857143,40057.0,36477.142857142855,48911.42857142857,32611.714285714286,47661.57142857143,28347.0,42161.42857142857,32257.285714285714,27438.375,39125.142857142855,38922.142857142855,47450.142857142855,54123.57142857143,39377.142857142855,25315.25,30015.85714285714,28754.14285714286,40495.57142857143
2.82,130312.5,139095.5,125636.25,122189.875,144617.5,138259.25,137655.625,138677.7142857143,177147.875,142565.875,172489.25,152656.5,102676.125,79601.5,44221.125,38024.857142857145,35012.875,44090.125,30976.375,43903.875,26613.0,39592.875,40177.875,23887.571428571428,37860.875,38480.375,48508.375,51947.25,36787.375,24145.571428571428,31124.0,27605.5,40999.75
2.83,126733.57142857143,144363.14285714287,123011.0,121039.85714285714,139970.42857142858,136400.7142857143,135203.2857142857,145027.25,165730.85714285713,137803.625,164904.5,143434.14285714287,108024.25,70997.57142857143,58393.25,33643.25,33240.0,40516.875,31896.625,41102.75,25516.625,37063.57142857143,43387.25,25463.375,36071.75,33999.125,45744.25,46429.71428571428,35318.625,23486.75,30265.571428571428,28272.75,38666.125
2.84,125030.625,150209.5,134334.625,119937.875,132518.5,131916.0,128959.0,143068.875,152030.125,136991.7142857143,163403.14285714287,138158.0,109285.28571428571,65077.125,63987.142857142855,33174.857142857145,32749.875,39474.71428571428,29109.285714285714,39025.42857142857,28765.571428571428,35277.875,38889.57142857143,25388.285714285714,33212.28571428572,33037.42857142857,41606.0,43523.625,33838.57142857143,23823.285714285714,29453.25,28216.285714285714,36912.57142857143
2.85,125487.14285714286,151026.42857142858,155557.0,117499.14285714286,125292.0,127594.14285714286,124455.14285714286,140772.42857142858,146336.85714285713,136049.5,197467.5,139466.0,99377.375,62642.0,64044.0,31559.375,31829.5,39137.375,35104.375,41633.75,37174.75,35916.5,40571.125,28269.0,34393.0,33250.75,39454.625,41780.625,35168.625,24351.625,28756.125,25960.75,39529.375
2.86,119601.5,169343.75,152358.0,116469.25,130850.75,126632.5,124003.0,134785.625,251192.25,135313.85714285713,328900.85714285716,149400.7142857143,95812.57142857143,70527.71428571429,72740.14285714286,34979.42857142857,35545.57142857143,52279.71428571428,41642.71428571428,48514.0,47993.142857142855,39779.42857142857,46857.142857142855,33165.142857142855,40417.71428571428,39955.142857142855,36186.57142857143,41937.142857142855,42568.71428571428,33464.71428571428,32520.428571428572,31756.571428571428,51745.857142857145
2.87,117340.14285714286,232662.42857142858,168145.2857142857,119640.28571428571,288605.28571428574,129052.42857142857,130300.0,135724.0,686517.2857142857,142773.0,419180.375,177303.75,90644.5,126915.75,89501.375,44565.0,46761.125,102507.75,64886.875,81976.375,91897.125,92999.25,56839.75,39122.0,42402.875,46163.0,39358.0,53994.875,56700.875,47755.25,46310.625,41509.875,58292.625
2.88,132254.5,315512.25,270422.375,127583.375,307426.125,148258.0,142250.875,131903.5,1029485.875,194755.14285714287,599722.4285714285,236088.0,90612.28571428571,199290.2857142857,138403.57142857142,56670.75,102451.42857142857,144953.14285714287,148229.42857142858,153552.57142857142,187685.0,145249.7142857143,111233.57142857143,55434.375,53411.71428571428,65711.0,87172.71428571429,115402.42857142857,80530.28571428571,59930.0,56831.71428571428,55356.142857142855,95618.0
2.89,173661.125,353309.375,358194.0,134180.375,440177.5,204855.2857142857,196036.75,163134.57142857142,1195674.375,827982.0,1235417.125,970658.875,121605.375,243759.125,238723.625,136006.42857142858,155591.5,234131.875,228831.375,251222.25,275569.5,222711.125,210528.75,140256.57142857142,129029.625,158950.0,186642.625,178596.5,217482.375,162152.42857142858,85936.0,83185.25,208584.75
2.9,187201.7142857143,350717.0,329893.5714285714,166640.0,550478.1428571428,427910.375,371484.85714285716,202637.875,1046685.7142857143,2468377.125,1389695.0,2444900.5714285714,358115.375,321693.14285714284,302379.0,211320.75,195661.2857142857,267478.875,188261.125,232966.375,221960.75,273387.14285714284,287700.5,234426.625,187239.625,224163.625,203150.125,276926.14285714284,352410.25,327874.75,249095.7142857143,262010.0,273945.25
2.91,292427.25,293217.125,244895.375,317602.25,560858.875,565931.5,524392.375,367388.25,981884.0,2221948.714285714,828704.2857142857,2255565.875,385915.0,280560.125,231631.42857142858,193496.0,169426.0,172598.14285714287,112365.71428571429,147747.14285714287,125732.57142857143,263951.25,220797.57142857142,187846.85714285713,146846.85714285713,170284.42857142858,316280.5714285714,311663.25,271914.71428571426,299626.4285714286,360165.75,384372.0,196808.2857142857
2.92,457243.4285714286,266125.14285714284,201854.2857142857,392001.0,583426.8571428572,611214.4285714285,522323.14285714284,487265.71428571426,844623.7142857143,1013202.375,461301.875,1026252.875,396421.875,171744.625,140712.5,121393.625,106965.875,113688.75,70234.75,92005.375,77599.625,199570.75,127708.0,95725.625,86916.0,102394.5,347924.25,213069.375,140783.375,155525.25,241297.0,266199.125,108744.125
2.93,467234.875,242673.75,181666.875,301990.625,461143.125,475496.25,375606.5,544608.75,613715.0,462600.4285714286,349156.5714285714,501472.85714285716,457705.5714285714,113364.28571428571,96670.14285714286,73316.28571428571,72038.42857142857,93833.0,56440.42857142857,115418.14285714286,63771.0,166500.0,83150.71428571429,53235.71428571428,61153.28571428572,65159.142857142855,216799.2857142857,112056.28571428571,81291.14285714286,76305.28571428571,110320.85714285714,119235.28571428571,72174.57142857143
2.94,342454.14285714284,222222.2857142857,164191.14285714287,211198.42857142858,305836.5714285714,303216.28571428574,270785.0,440656.28571428574,588239.8571428572,308781.5,295070.125,349478.5,372564.0,89476.125,81579.125,56555.375,57670.625,82485.125,44637.0,112057.25,49340.75,146616.875,64007.125,42840.125,49604.125,54650.625,99347.5,77281.875,64586.0,56082.375,65323.5,66897.0,58400.25
2.95,249230.125,210161.625,155966.0,175904.375,230095.125,239141.375,231488.375,303859.0,569711.125,249565.57142857142,258169.42857142858,281673.4285714286,224900.57142857142,75324.28571428571,68721.85714285714,43827.0,47806.42857142857,73144.0,37392.57142857143,102893.57142857143,38665.71428571428,129612.0,50527.42857142857,33799.375,40990.28571428572,44106.0,72323.42857142857,60883.857142857145,49980.857142857145,39705.71428571428,54433.42857142857,53274.42857142857,46671.28571428572
2.96,216651.375,202837.5,146490.85714285713,158648.125,204406.5,207243.7142857143,197182.75,231721.85714285713,539141.1428571428,216698.375,232879.25,247273.5,163473.375,64357.875,59498.125,36246.75,37391.125,70488.125,33136.0,105714.5,39209.75,135545.5,41249.25,28704.285714285714,36848.5,36501.375,71960.25,46916.125,40432.875,34290.875,40156.875,39625.5,40804.625
2.97,191713.7142857143,198330.42857142858,143404.75,148090.85714285713,207787.2857142857,172309.75,183052.57142857142,214052.625,513482.125,191792.57142857142,222050.375,220786.14285714287,135192.625,80565.0,56478.875,31601.5,41367.57142857143,87400.125,44177.625,135345.75,80866.5,164689.2857142857,52218.71428571428,27435.875,33304.125,36158.125,63449.5,61789.0,34937.28571428572,29482.625,34537.857142857145,33115.75,36182.125
2.98,174095.5,221992.875,146785.875,142438.75,220713.625,161164.75,171540.5,186282.5,641174.625,172419.125,356345.5714285714,205360.125,116222.71428571429,149596.875,71557.42857142857,52367.42857142857,85835.375,107132.0,68796.85714285714,141613.85714285713,96557.57142857143,163539.25,96539.0,28588.428571428572,31777.285714285714,57109.857142857145,76425.28571428571,110785.375,47777.375,29025.428571428572,31040.5,31624.714285714286,39945.57142857143
2.99,168683.85714285713,257983.57142857142,168149.0,134689.7142857143,322873.85714285716,165323.85714285713,178250.42857142858,177092.2857142857,992844.2857142857,167991.875,431805.625,236333.875,109214.5,158395.875,93374.75,77741.875,101092.375,98848.75,74422.875,133791.375,90962.5,146431.0,93772.125,28248.0,41093.125,77128.375,135915.25,133581.125,69248.5,29366.25,29688.375,29592.125,51845.5
3.0,161448.0,267130.875,233394.625,138291.25,486471.625,302624.625,296925.125,175210.375,937205.5,207538.14285714287,375982.0,311259.71428571426,268597.71428571426,141899.2857142857,100801.42857142857,84028.85714285714,98150.85714285714,94233.42857142857,87524.85714285714,136837.2857142857,105699.28571428571,139754.85714285713,93235.28571428571,39928.0,55528.42857142857,85547.0,139014.57142857142,120465.28571428571,85755.71428571429,45115.71428571428,33386.71428571428,33061.42857142857,73842.57142857143
3.01,197601.7142857143,231446.42857142858,237272.7142857143,151689.85714285713,446945.4285714286,379150.71428571426,342406.0,280877.0,760508.0,244610.75,349521.0,310695.0,353734.125,146570.75,113746.25,104517.5,112263.875,106917.0,94322.375,144222.25,112595.875,148363.125,112952.75,72247.0,69103.375,104286.0,115174.875,121563.75,130419.125,109307.25,63895.5,66755.875,112787.75
3.02,257103.375,205634.0,174805.625,193349.75,363946.125,368692.75,326404.75,347166.875,630575.75,249251.7142857143,314547.0,303971.14285714284,277418.0,154429.7142857143,107575.85714285714,120603.71428571429,115877.42857142857,100216.0,72376.57142857143,121960.42857142857,83171.85714285714,139676.7142857143,114675.71428571429,80581.375,67832.42857142857,105204.71428571429,118836.42857142857,155986.85714285713,141753.7142857143,141041.42857142858,122595.0,130850.85714285714,107784.28571428571
3.03,266168.375,194567.75,152256.85714285713,216125.85714285713,313109.375,372380.0,308087.625,310416.71428571426,560143.2857142857,228734.875,264064.75,273595.375,225658.25,121992.375,79411.25,89238.125,84195.0,71435.75,56602.625,95337.875,61134.0,105283.375,80929.125,51130.0,50532.875,80564.375,152784.625,131147.125,86839.125,81958.75,112730.5,125606.875,66001.0
3.04,263765.5714285714,187932.85714285713,145776.75,193829.5,287174.5714285714,341847.0,255931.0,295293.75,491402.25,195617.57142857142,242581.5,231934.57142857142,235868.25,95281.28571428571,63310.625,64688.5,79218.71428571429,56996.5,51874.875,84376.25,54442.125,87968.85714285714,61280.857142857145,35836.5,52326.875,67833.375,123642.875,90769.42857142857,58220.142857142855,41872.625,59790.857142857145,59138.375,52148.375
3.05,224385.75,181943.0,143425.25,156753.875,235499.75,241104.0,210466.125,272736.5714285714,418070.75,178221.5,230957.42857142858,219738.5,218181.7142857143,88479.75,55891.142857142855,58504.28571428572,72591.5,51033.142857142855,49160.857142857145,75453.14285714286,49693.42857142857,78603.25,56333.125,31873.428571428572,59443.42857142857,64287.71428571428,71728.42857142857,70743.125,50192.125,36734.28571428572,38380.375,36181.71428571428,53789.857142857145
3.06,187544.7142857143,179040.85714285713,143703.85714285713,144078.42857142858,213564.2857142857,198935.2857142857,191829.57142857142,221202.25,374268.5714285714,168933.5,216651.0,210916.875,158937.875,81910.625,53907.0,50455.5,62863.875,45316.125,43357.125,68105.875,46143.5,72759.25,51277.0,29529.5,53883.5,58249.625,55956.0,62014.0,47058.125,35428.375,33910.875,33891.25,47578.125
3.07,170784.375,172449.75,136484.375,144345.0,199400.75,185069.375,184592.875,195957.625,350301.0,165567.85714285713,207579.42857142858,205177.85714285713,128237.85714285714,77641.0,48877.28571428572,48061.142857142855,54004.42857142857,41261.57142857143,41103.857142857145,62397.0,42667.71428571428,66297.14285714286,48780.71428571428,26414.571428571428,43709.142857142855,51934.142857142855,47312.28571428572,54446.28571428572,44357.57142857143,30064.85714285714,31764.14285714286,31834.0,42949.42857142857
3.08,162704.2857142857,169811.7142857143,137915.85714285713,141933.57142857142,185060.57142857142,176943.42857142858,178367.7142857143,192157.2857142857,312742.0,157511.75,195398.125,198548.625,126161.875,75770.25,49689.375,45015.5,48588.25,38914.875,38211.625,59856.875,43278.75,65576.625,44772.375,26467.5,41269.75,47078.875,41672.25,54483.875,41993.625,28275.875,27130.5,28365.0,40941.125
3.09,158180.0,172778.625,133744.5,135483.0,173019.75,170729.375,170294.375,193413.25,298678.25,152076.85714285713,191490.0,198675.42857142858,124148.14285714286,72754.85714285714,47574.28571428572,40709.28571428572,43447.42857142857,38382.857142857145,39060.57142857143,62881.42857142857,47155.857142857145,63293.0,47058.28571428572,25172.571428571428,37318.71428571428,43738.71428571428,40028.142857142855,49636.0,40315.28571428572,28070.428571428572,28931.285714285714,28622.85714285714,37715.28571428572
3.1,151550.375,163936.0,133180.42857142858,135858.0,166129.125,166939.2857142857,166122.75,187342.57142857142,286348.5714285714,154174.5,190047.125,189663.875,120896.625,73674.75,47440.5,40741.75,45009.25,50455.625,39135.0,57809.5,47403.125,61762.875,46627.0,23853.5,37612.625,44494.625,36812.0,49997.75,40047.125,26448.625,28581.5,27207.375,37231.75
3.11,149784.2857142857,162325.0,139539.625,133562.875,158529.85714285713,163259.0,167127.57142857142,182789.375,290436.125,153278.7142857143,187920.7142857143,194602.7142857143,114245.375,73572.0,47888.142857142855,40154.25,44977.28571428572,64535.42857142857,44930.375,60630.875,57618.25,63964.57142857143,48805.57142857143,26503.75,35291.25,45666.0,35147.75,49862.142857142855,41441.42857142857,27963.75,28579.428571428572,27401.125,40200.375
